time,x,y,z,sensor_type,sensor_delay
140036074299780,-3.8773856,-1.8612354,-3.2317452,10,0
140036076283422,-6.998371,-1.5816641,-2.3081222,10,0
140036102345433,-9.832948,-0.6326928,-0.60700893,10,0
140036104512181,-12.068321,0.35947466,1.7011232,10,0
140036106373754,-13.241139,1.2592254,3.9639401,10,0
140036152272193,-13.26845,1.508378,6.1013794,10,0
140036154683082,-9.584059,1.0427804,6.650843,10,0
140036156544654,-6.4108686,0.47069168,4.625056,10,0
140036158558814,-4.1678658,0.009545326,1.6851091,10,0
140036160420387,-2.7257965,-0.29939842,-0.589901,10,0
140036188496558,-1.8708923,-0.04912901,-1.5608234,10,0
140036190480201,-0.70047927,0.4879694,-0.92827654,10,0
140036192952124,1.358928,0.45357132,1.5116072,10,0
140036219624486,4.433342,0.39238405,3.7292042,10,0
140036221608129,6.9645243,-0.03660679,4.538639,10,0
140036223530737,8.354706,-0.94251204,4.157571,10,0
140036250325172,8.806477,-1.8760307,2.9665785,10,0
140036252705543,8.535704,-2.5239558,1.0192547,10,0
140036255024878,8.071003,-2.5184603,-1.2494464,10,0
140036283589333,7.8321037,-2.5675628,-4.9299054,10,0
140036285695045,7.7341785,-2.5211184,-6.018159,10,0
140036287495582,8.019577,-1.6295464,-6.189554,10,0
140036289326637,8.971184,-1.4858415,-5.566237,10,0
140036324482885,10.464112,-1.4049332,-4.554503,10,0
140036329304662,10.740907,-1.308929,-3.1819782,10,0
140036331196753,11.106292,-1.456172,-1.8694715,10,0
140036359761206,11.680647,-2.1596146,-1.5693164,10,0
140036362080543,12.06679,-2.846889,-2.6892223,10,0
140036364064185,12.767303,-3.3543365,-4.2753196,10,0
140036391835182,13.262922,-3.6680088,-6.3407526,10,0
140036393849343,12.749424,-3.5697389,-8.572125,10,0
140036395741432,11.132376,-3.4135818,-10.887969,10,0
140036423054663,8.772683,-2.0267806,-11.03807,10,0
140036425099341,1.6211395,-1.5081935,-10.71422,10,0
140036426899878,-3.7581751,-0.8630774,-10.241858,10,0
140036428730932,-9.195731,-0.1718297,-9.834835,10,0
140036456410376,-14.490145,0.26426554,-9.632218,10,0
140036458973852,-18.287838,0.88046455,-9.048445,10,0
140036460835425,-20.341545,1.5134463,-7.9448967,10,0
140036487538307,-21.506155,2.3539815,-6.359267,10,0
140036489521949,-21.019913,2.6097026,-3.6575537,10,0
140036493855446,-18.387253,2.1985886,-0.9131322,10,0
140036530873266,-9.026365,0.7895231,2.7656898,10,0
140036532978979,-3.5208888,-0.023648739,4.3231215,10,0
140036534993139,2.6724029,-0.6234014,5.4194703,10,0
140036563435523,8.786755,-0.9426751,6.068839,10,0
140036565876929,11.835313,-1.0771136,6.659215,10,0
140036567707983,13.321943,-1.3542986,7.3936286,10,0
140036569600073,14.071015,-1.8556044,8.022617,10,0
140036597706764,14.452774,-2.145573,7.9581213,10,0
140036599751441,14.67683,-2.1145096,7.19695,10,0
140036601551979,14.820131,-1.6802503,5.8316646,10,0
140036628834692,11.897368,-1.2920725,3.5725927,10,0
140036630818335,5.2554193,-0.8939605,0.36608076,10,0
140036632710425,-5.054795,0.059236288,-3.19171,10,0
140036659596410,-14.366095,1.2683666,-6.1496334,10,0
140036661610571,-18.979635,2.1622605,-8.054408,10,0
140036663472143,-21.240211,2.8229082,-8.102879,10,0
140036692860572,-22.319647,2.8553598,-5.3421516,10,0
140036706898658,-22.817047,2.191821,-1.0448537,10,0
140036709279029,-23.029573,0.5187082,2.7464476,10,0
140036711934059,-17.232355,-1.5923747,5.7056136,10,0
140036716328590,-6.5690336,-3.1466389,7.6350555,10,0
140036768757787,4.7710667,-4.158016,8.534403,10,0
140036771199194,10.511573,-5.0347857,9.126846,10,0
140036774220435,13.458862,-6.1304226,9.713022,10,0
140036777241675,15.015705,-7.0763254,10.483664,10,0
140036779683081,15.8610935,-7.7624197,11.356865,10,0
140036782368628,16.37399,-8.377977,11.337258,10,0
140036816212623,16.71255,-9.248584,10.002634,10,0
140036818135231,16.954433,-9.704956,7.2286286,10,0
140036819935768,17.14873,-8.424493,4.5948706,10,0
140036821827857,12.904555,-6.7400837,2.236394,10,0
140036823719947,0.26700187,-5.7125454,-0.8686719,10,0
140036858662572,-10.552934,-4.155609,-4.352373,10,0
140036860615697,-15.9352255,-1.1829293,-6.8247,10,0
140036862477269,-18.618488,1.666743,-6.635929,10,0
140036864399877,-19.963863,3.112977,-3.511495,10,0
140036901265112,-20.635971,3.2911184,0.64440346,10,0
140036903279273,-20.9852,2.9492755,3.8864565,10,0
140036906880347,-20.924452,1.8674834,5.4544625,10,0
140036920887916,-13.528767,0.23432827,5.568247,10,0
140036961201636,-2.5241299,-1.2849904,4.419845,10,0
140036963612525,7.5321445,-2.7470806,3.3449173,10,0
140036965474097,12.572243,-3.7311606,3.0111685,10,0
140036969471899,15.090509,-4.607334,3.2420912,10,0
140036971699682,16.368467,-5.1994677,3.5064325,10,0
140036973713843,17.018318,-5.7126346,3.136673,10,0
140037010548561,17.378393,-5.9565907,-0.8911209,10,0
140037012593238,17.568163,-4.7736244,-3.333376,10,0
140037014393775,9.043478,-2.9673066,-5.2388706,10,0
140037016102760,-3.3237903,-1.2864687,-6.253255,10,0
140037019581763,-12.25054,0.7186649,-5.531524,10,0
140037054005589,-16.704287,3.0209856,-2.2692566,10,0
140037055989232,-18.919918,4.666979,2.5946693,10,0
140037059620823,-19.550646,5.942202,6.4322424,10,0
140037061360325,-17.355112,6.6143413,8.317595,10,0
140037099415747,-13.488002,5.9603944,9.176547,10,0
140037101399389,-8.000197,4.78263,7.9049196,10,0
140037103230445,-1.9776071,3.106841,4.5421124,10,0
140037104939429,3.9699774,1.558274,0.80249023,10,0
140037121540992,8.197053,0.7486191,-2.8389,10,0
140037197529760,10.636671,0.3093753,-5.6070833,10,0
140037199635473,11.985384,0.12176031,-6.578612,10,0
140037201436010,12.51017,0.100422144,-5.6830487,10,0
140037203358618,12.166576,0.30068055,-3.9139419,10,0
140037206837622,11.237354,0.763848,-2.1693463,10,0
140037208638159,10.223033,1.3949298,-1.0884476,10,0
140037210377661,8.874915,1.350208,-0.5206003,10,0
140037212330786,7.6392546,0.603333,-2.2631173,10,0
140037215901343,6.7445602,0.6804353,-4.7491455,10,0
140037251149147,5.316654,1.3507679,-7.024871,10,0
140037253224342,3.8712862,1.784343,-8.190936,10,0
140037256672828,4.15022,2.2269702,-8.396435,10,0
140037258473365,4.409721,2.0665786,-8.226409,10,0
140037260212867,4.717596,2.1482065,-7.6935244,10,0
140037299336400,4.720006,2.5813503,-6.456334,10,0
140037301320042,4.458335,2.426619,-5.739721,10,0
140037303181615,7.8830175,0.5265607,-0.18994522,10,0
140037306508031,5.924948,1.9893484,-1.6569014,10,0
140037308400121,6.56652,1.7484543,-1.9409766,10,0
140037380726783,6.322169,1.6293061,-2.6498199,10,0
140037383534400,5.8196964,1.5913126,-3.2938356,10,0
140037387379615,5.33226,1.7980514,-3.2742572,10,0
140037389241187,4.521441,2.0047195,-2.756083,10,0
140037391072242,3.7425864,2.1161196,-2.2987123,10,0
140037393391577,3.3512707,2.0642827,-2.2574043,10,0
140037395375220,2.8860216,2.1625848,-2.565298,10,0
140037398793188,2.443174,2.424571,-2.787312,10,0
140037433674780,2.1069553,2.6461315,-2.993322,10,0
140037435688940,1.7560277,2.7454183,-2.966218,10,0
140037439198461,1.4326692,2.9810762,-2.5842605,10,0
140037440998998,1.3019195,3.2712448,-2.0935187,10,0
140037442860572,1.1202774,3.3842397,-1.4404392,10,0
140037479145973,0.90266657,3.5513177,-0.85722256,10,0
140037481678931,0.527853,3.7722063,-0.3718586,10,0
140037483662575,-0.05734396,4.0875177,-0.28480387,10,0
140037485554665,-0.56586313,4.251679,-0.35153723,10,0
140037489064186,-0.92859316,4.2370844,-0.2731161,10,0
140037523762670,-1.0765004,4.01619,-0.09110117,10,0
140037541371314,-1.3629236,3.683877,0.0032725334,10,0
140037547535864,-1.7054362,3.4032526,0.0503397,10,0
140037555104224,-2.144302,3.3374815,-0.032070637,10,0
140037567555396,-2.5292263,3.4455492,-0.18983936,10,0
140037635548559,-3.0050592,4.259975,-0.54535866,10,0
140037639271703,-3.29028,4.5410604,-0.7179818,10,0
140037642781225,-3.5751727,4.724475,-0.7894621,10,0
140037645985571,-3.9820461,4.714709,-0.70521355,10,0
140037648945776,-4.415337,4.5115547,-0.4105482,10,0
140037651783911,-4.6846175,4.319476,-0.122983456,10,0
140037654286353,-4.89865,3.9611216,-0.019271374,10,0
140037656910864,-4.771271,3.2592049,0.21420574,10,0
140037659352270,-4.479647,2.7994015,0.3054428,10,0
140037661793677,-4.460247,2.704713,0.20045757,10,0
140037703328102,-4.767097,2.4300063,0.09016943,10,0
140037707356422,-4.937992,1.8397481,-0.024925232,10,0
140037709248511,-4.8775754,1.4107661,-0.30796242,10,0
140037710988013,-4.8321686,0.8715663,-0.21360397,10,0
140037712880103,-5.224082,0.37229967,0.31296253,10,0
140037714589087,-5.7818766,-0.08613014,1.2449627,10,0
140037718007056,-5.6742563,-0.7486026,1.9288249,10,0
140037751790015,-6.632895,-1.409339,1.983633,10,0
140037767659155,-6.860206,-1.8768008,2.0224237,10,0
140037772145240,-7.0244684,-2.517604,2.2904687,10,0
140037776570288,-7.275877,-2.8267496,2.6515212,10,0
140037780903785,-7.6285763,-2.8984663,3.0510097,10,0
140037827900855,-8.144991,-3.0482786,3.4012194,10,0
140037829915015,-8.085436,-3.2708554,3.2994137,10,0
140037831685034,-8.008877,-3.9055407,3.4398727,10,0
140037835408178,-7.738164,-4.5835795,3.7948956,10,0
140037837269751,-7.2727537,-5.0179296,4.03702,10,0
140037839009252,-6.844069,-5.3031745,4.124952,10,0
140037872090306,-6.4928436,-5.3977647,3.908432,10,0
140037875843969,-6.1779957,-5.4099545,3.6866288,10,0
140037877675024,-5.722616,-5.475508,3.3502598,10,0
140037879475561,-5.222449,-5.8529963,3.144321,10,0
140037881215062,-4.677895,-6.1744986,3.0959258,10,0
140037916584937,-4.1846285,-6.5623612,3.0551238,10,0
140037918538062,-3.757276,-7.003338,3.0630584,10,0
140037920369117,-3.110476,-7.007118,3.4875956,10,0
140037922108618,-2.4495137,-7.1869373,4.04302,10,0
140037950245826,-1.7182066,-7.280903,4.564319,10,0
140037952321021,-0.96238345,-7.062852,4.632265,10,0
140037954243628,-0.26377118,-6.5178456,4.409643,10,0
140038030354469,0.22710323,-6.312758,4.345615,10,0
140038032338112,0.34142816,-6.9111967,4.1324277,10,0
140038035939186,0.75888896,-6.9580126,3.972458,10,0
140038037831275,1.4915895,-6.916849,3.293695,10,0
140038039967506,2.5245998,-6.8701315,2.6138787,10,0
140038041768043,3.638896,-6.627338,1.9057212,10,0
140038045247047,4.6018906,-6.324922,1.4553471,10,0
140038078114477,5.330872,-6.1812468,1.4401188,10,0
140038080128637,5.8385463,-6.0062475,1.3838096,10,0
140038081837621,6.151161,-5.6231823,1.3004508,10,0
140038083699194,6.608488,-5.25082,1.1090155,10,0
140038087208715,6.9645314,-4.8897038,0.53767395,10,0
140038121602025,7.313964,-4.5950193,0.03655243,10,0
140038123555151,7.5332804,-4.3126507,-0.2984581,10,0
140038127034155,7.64981,-4.057541,-0.6162915,10,0
140038128834692,7.5269365,-3.680569,-0.7119503,10,0
140038160695044,7.6139884,-3.2778952,-1.4836488,10,0
140038162678688,7.651948,-2.836574,-1.4188333,10,0
140038164387672,7.9274693,-2.5756083,-1.333992,10,0
140038181904762,7.8823214,-2.2778175,-1.1876044,10,0
140038231770482,7.8166633,-1.9576356,-1.033555,10,0
140038235554663,7.5547323,-1.3865645,-1.2513199,10,0
140038237385717,7.1839266,-0.74331486,-1.4739976,10,0
140038239247290,6.692614,-0.19242424,-1.905736,10,0
140038241017309,6.053607,0.3745621,-2.2329092,10,0
140038242909400,5.7986956,0.88900644,-2.468945,10,0
140038246296851,5.8197126,1.2414405,-2.8316517,10,0
140038277729957,5.6955357,1.7310376,-3.0349908,10,0
140038279713600,4.7865486,2.071296,-3.1332545,10,0
140038281514137,4.129714,2.5887423,-3.3037567,10,0
140038283314675,3.576382,3.310225,-3.2604942,10,0
140038318318335,3.2641711,4.330744,-3.0853152,10,0
140038320271459,3.1945686,5.282215,-3.091662,10,0
140038322102514,2.878779,6.0553303,-2.9665027,10,0
140038323933569,2.5089242,6.6632752,-3.0097165,10,0
140038357380834,2.1274884,7.092076,-3.0991488,10,0
140038359364477,1.6949956,7.300358,-3.1534157,10,0
140038361165014,1.0904267,7.1380157,-3.3093038,10,0
140038376332251,0.5873945,6.740671,-3.37646,10,0
140038450001684,0.17367029,6.4623356,-3.2056842,10,0
140038452076879,-0.47072792,6.988186,-2.3778706,10,0
140038455464330,-0.93876886,7.2005053,-1.9696174,10,0
140038457447973,-1.3926115,7.3040276,-1.7365704,10,0
140038459309545,-1.8994279,7.393833,-1.7744594,10,0
140038461110082,-2.4720259,7.5648403,-1.8384161,10,0
140038462880102,-2.741988,7.5719104,-2.405622,10,0
140038466450659,-2.926695,7.646775,-2.9998398,10,0
140038498127906,-3.107446,7.830619,-3.2946157,10,0
140038500172583,-3.3248634,7.9742107,-3.3720798,10,0
140038501942603,-3.7420523,8.227481,-2.9599757,10,0
140038503804176,-4.1140103,8.237375,-2.5489578,10,0
140038507924049,-4.3862534,8.031648,-2.111888,10,0
140038539631812,-4.5587926,7.7060704,-1.6624446,10,0
140038541584937,-4.809122,7.3298163,-1.4051461,10,0
140038543354957,-4.878881,6.999183,-1.3129487,10,0
140038546894995,-4.8500953,6.8374553,-1.3179069,10,0
140038578175512,-4.845741,6.7500887,-1.4338326,10,0
140038593037574,-4.7029386,6.9968514,-0.8028741,10,0
140038599049536,-4.6538835,6.952216,-0.6510992,10,0
140038605122535,-4.781125,6.549204,-0.93791485,10,0
140038613942115,-4.5541453,6.156399,-1.1323471,10,0
140038673970190,-4.273448,5.7883787,-1.3435841,10,0
140038677540746,-3.9126034,5.4595966,-1.3538694,10,0
140038679615941,-3.5819812,5.348505,-1.3132071,10,0
140038681446997,-3.3641956,5.374139,-1.5076723,10,0
140038683339087,-3.3826075,5.3055162,-1.5150104,10,0
140038685048071,-3.4749365,5.1843624,-1.5667229,10,0
140038688496557,-3.5609117,4.725705,-1.3222208,10,0
140038690327613,-3.464587,4.189019,-0.6996374,10,0
140038723439186,-3.3367906,3.7383113,-0.5432677,10,0
140038726033180,-3.2876177,3.8101225,-0.11747217,10,0
140038730092017,-2.8955288,3.9008074,-0.2393322,10,0
140038731923072,-2.4478178,3.9839478,-0.6772456,10,0
140038733723610,-1.9453083,3.7875361,-1.2404575,10,0
140038764729467,-1.497772,3.216567,-1.6156163,10,0
140038766652075,-1.2831364,2.4484334,-1.8162203,10,0
140038770405737,-1.2069552,1.919312,-1.3381348,10,0
140038772175756,-1.2973174,2.0789676,-1.120933,10,0
140038804066626,-1.4868349,2.5734735,-1.0281491,10,0
140038819172827,-1.3539063,3.0624723,-0.9777913,10,0
140038827198951,-1.212449,3.3963137,-1.0377235,10,0
140038833485573,-1.0493838,3.3026419,-1.4528937,10,0
140038847767798,-0.8514972,3.3397808,-2.100491,10,0
140038882588355,-0.24700713,4.1008277,-4.380762,10,0
140038886250464,-0.34440935,3.9575915,-6.211973,10,0
140038888112036,-0.9260367,3.8358054,-7.716175,10,0
140038889882056,-1.3654791,4.0752373,-8.470196,10,0
140038891713110,-1.2813869,5.0021176,-8.268723,10,0
140038893513648,-0.68728447,6.043645,-6.9879503,10,0
140038896931617,0.4987222,6.9810276,-5.3756332,10,0
140038929219215,1.6367064,7.745229,-3.4305654,10,0
140038931233375,2.0185657,8.19887,-1.8189151,10,0
140038933064430,1.6444186,8.16367,-1.3708079,10,0
140038936512916,0.7459073,7.5703497,-1.9907844,10,0
140038967976537,-0.43177307,6.21329,-2.9024863,10,0
140038969960180,-0.6354916,4.8947906,-3.3978462,10,0
140038971821752,-0.98191106,2.2109547,-3.245838,10,0
140038973713842,-0.92593306,-2.0705895,-2.7601917,10,0
140039007313697,0.036793947,-8.113637,-3.112802,10,0
140039009236304,0.98060393,-15.618041,-5.639222,10,0
140039024525612,0.96621203,-22.33502,-10.258431,10,0
140039032643288,0.17111802,-25.756004,-14.995812,10,0
140039083210913,0.43444705,-27.53901,-16.13285,10,0
140039085164038,1.7020923,-27.120708,-12.688234,10,0
140039088826147,2.980153,-22.956337,-7.9981117,10,0
140039090718237,3.0702972,-15.8708315,-4.336013,10,0
140039092518774,1.9045675,-6.6623464,0.4372027,10,0
140039094288794,0.082242966,1.3778706,2.04532,10,0
140039097767798,-1.7292976,7.4224396,3.3621345,10,0
140039131092994,-6.744347,8.462936,4.4004583,10,0
140039133107155,-11.107897,9.034282,5.567226,10,0
140039134816139,-13.579615,9.39359,5.4304132,10,0
140039138325661,-13.653996,9.646055,4.464122,10,0
140039140156715,-11.369776,9.869238,4.259327,10,0
140039171345678,-8.059345,10.070349,5.0852933,10,0
140039173329320,-5.517877,7.3298674,5.7136865,10,0
140039175129857,-3.3481276,-2.2264872,4.561866,10,0
140039178608861,-1.3575126,-15.15814,0.7420963,10,0
140039210988014,-0.8931268,-21.567451,-5.039418,10,0
140039212971656,-1.1233504,-24.685173,-10.046457,10,0
140039227864234,-0.97197014,-26.146671,-12.726905,10,0
140039233967750,1.7803198,-26.795822,-12.085798,10,0
140039314656227,5.416822,-27.025274,-8.816499,10,0
140039318135231,7.111081,-26.117405,-4.162876,10,0
140039321186988,6.1963367,-19.960999,-0.15753192,10,0
140039326466529,3.5270567,-9.886295,2.1538138,10,0
140039328511207,0.2175914,1.4020915,3.9447508,10,0
140039330738990,-3.4488044,7.178734,8.4720955,10,0
140039332783667,-6.3165603,11.599766,10.220415,10,0
140039336476294,-7.5836253,12.567335,10.551729,10,0
140039338246313,-7.591321,13.225557,10.078179,10,0
140039340321509,-7.4975605,13.716007,9.234286,10,0
140039372731177,-7.069947,14.140902,8.1001425,10,0
140039377034156,-6.38943,14.513549,7.3679705,10,0
140039378773658,-5.740801,12.2129,6.5998683,10,0
140039380604713,-5.6538773,4.2087708,4.4593096,10,0
140039382435768,-5.80034,-6.780603,1.3806169,10,0
140039384266822,-5.511382,-14.88967,-2.501092,10,0
140039418629614,-3.8867192,-18.827738,-6.341831,10,0
140039420582739,-0.5165081,-20.693735,-8.35714,10,0
140039422413794,3.5785935,-21.535835,-8.436848,10,0
140039440571753,7.1596327,-21.869478,-7.573445,10,0
140039531147926,9.491027,-21.963625,-6.2821746,10,0
140039533253638,10.109949,-20.070765,-4.016824,10,0
140039535145728,9.884587,-12.657375,-1.412397,10,0
140039537007300,8.649717,-1.611381,1.1929077,10,0
140039539296118,5.3269253,7.9646373,4.5232296,10,0
140039541066138,0.8398393,12.817993,7.912998,10,0
140039542866676,-3.4790375,15.320886,9.919469,10,0
140039544697730,-6.2011814,16.644562,8.336331,10,0
140039546498267,-7.1499834,17.399645,4.1300135,10,0
140039548207252,-6.8162556,17.856558,0.93629456,10,0
140039550251929,-5.540462,18.148376,-0.48315036,10,0
140039578816382,-4.232473,17.411535,-1.573085,10,0
140039581135717,-3.054774,14.197731,-3.301299,10,0
140039582936254,-2.0191464,10.000444,-5.3821554,10,0
140039584736791,-1.6822191,5.973089,-7.3661904,10,0
140039586659399,-1.8794283,3.9472165,-8.0136385,10,0
140039615651099,-1.9274577,3.818681,-7.160165,10,0
140039617634742,-1.5664334,4.042989,-6.0031147,10,0
140039619404761,-0.99952817,4.428196,-4.5683885,10,0
140039701252906,-0.45726526,4.7143383,-3.1404946,10,0
140039704548805,0.18380201,5.418524,-1.663466,10,0
140039714436500,1.2235695,6.7350893,-0.04154253,10,0
140039717061012,1.9673014,7.810014,1.180324,10,0
140039719624488,2.5242324,8.465533,1.6216186,10,0
140039723835914,2.9891078,8.651109,1.3903625,10,0
140039726338355,3.2934756,8.339878,0.990353,10,0
140039728657691,3.6545658,7.8055296,-0.028605461,10,0
140039731160132,4.1531534,8.125943,-0.6460774,10,0
140039772633521,4.502775,8.173992,-0.88699806,10,0
140039775319068,4.5515804,8.155876,-0.8790293,10,0
140039777089087,4.43447,7.9509244,-0.6914028,10,0
140039778859107,4.2590656,7.505518,-0.093382835,10,0
140039780720680,4.0788636,6.918123,0.36897564,10,0
140039782826393,4.0422745,6.4063153,0.98120487,10,0
140039784871070,3.7263286,5.9859824,1.3337318,10,0
140039815083472,3.4296942,5.7668505,1.4122183,10,0
140039817128149,3.0837073,5.5324736,1.27034,10,0
