time,x,y,z,sensor_type,sensor_delay
136902261494605,7.205164,1.9477097,6.1563973,1,0
136902310200660,7.205164,1.9477097,6.1563973,1,0
136902311604469,7.205164,1.96133,6.183638,1,0
136902312550513,7.177923,1.9749504,6.2244987,1,0
136902316182105,7.177923,1.9340894,6.26536,1,0
136902317402808,7.1506824,1.96133,6.26536,1,0
136902339894264,7.164303,1.96133,6.197258,1,0
136902341084449,7.1506824,1.9340894,6.1563973,1,0
136902342091529,7.2187843,1.9477097,6.1563973,1,0
136902370717017,7.205164,1.96133,6.1700177,1,0
136902371815649,7.205164,2.002191,6.1291566,1,0
136902372883765,7.2187843,2.002191,6.1291566,1,0
136902425435035,7.2324047,2.002191,6.142777,1,0
136902426564185,7.2187843,1.9885708,6.0882955,1,0
136902427571265,7.205164,1.96133,6.1563973,1,0
136902428669898,7.2596455,1.9340894,6.1563973,1,0
136902450245825,7.205164,1.96133,6.142777,1,0
136902500935523,7.1915436,1.96133,6.2108784,1,0
136902505207984,7.177923,1.9340894,6.26536,1,0
136902506428687,7.177923,1.920469,6.2244987,1,0
136902507985083,7.2187843,1.920469,6.26536,1,0
136902509388892,7.246025,1.9068487,6.26536,1,0
136902510609595,7.2596455,1.9340894,6.26536,1,0
136902514058081,7.286886,1.8932283,6.2244987,1,0
136902515309302,7.3141265,1.8659877,6.2244987,1,0
136902541096656,7.286886,1.8932283,6.197258,1,0
136902545216528,7.2596455,1.920469,6.238119,1,0
136902546498267,7.327747,1.9068487,6.2517395,1,0
136902548085181,7.3822284,1.920469,6.306221,1,0
136902577168434,7.3822284,1.9477097,6.3607025,1,0
136902578602760,7.409469,1.9340894,6.469665,1,0
136902579884498,7.43671,2.0430522,6.6331096,1,0
136902617421118,7.4503303,2.1656353,6.7148314,1,0
136902619770971,7.504812,2.2473574,6.6875906,1,0
136902622151343,7.327747,2.2882185,6.6331096,1,0
136902625935523,7.1234417,2.2745981,6.4424243,1,0
136902652852028,6.6331096,2.3290794,6.4015636,1,0
136902656758278,6.4424243,2.383561,6.4560447,1,0
136902658253639,6.3607025,2.4380422,6.374323,1,0
136902659993141,5.965712,2.2473574,5.938472,1,0
136902733204811,5.3936577,1.8115063,5.6660647,1,0
136902735371559,4.8897047,1.3211738,5.570722,1,0
136902737233131,4.6036777,1.2258313,5.706926,1,0
136902738850563,4.263169,1.1713499,6.0882955,1,0
136902740742652,3.7864566,1.0215261,6.537767,1,0
136902742329566,3.336985,0.87170225,6.9191365,1,0
136902743885963,2.969236,0.7354988,7.327747,1,0
136902775776831,2.5333846,0.61291564,8.689782,1,0
136902777485815,2.4789033,0.4903325,9.248216,1,0
136902779103247,2.3699405,0.40861043,9.520623,1,0
136902815113991,2.152015,0.40861043,9.79303,1,0
136902816914528,1.7978859,0.32688835,10.7192135,1,0
136902819081275,1.7025435,0.2860273,11.073342,1,0
136902823262183,1.9477097,0.47671217,11.182305,1,0
136902854878393,1.9477097,0.6401563,11.046102,1,0
136902856709448,1.6753027,0.50395286,10.9371395,1,0
136902858967749,1.5390993,0.44947147,10.855417,1,0
136902861103980,1.5118586,0.44947147,10.96438,1,0
136902894917457,1.5118586,0.313268,10.95076,1,0
136902921132055,1.6889231,0.19068487,10.869038,1,0
136902924763647,1.9885708,0.20430522,10.8281765,1,0
136902926442114,2.4516625,0.313268,10.760075,1,0
136902928090063,3.1054392,0.5992953,10.378705,1,0
136902929768529,3.5957718,0.6401563,10.092678,1,0
136902991902320,4.1814466,0.7354988,9.738548,1,0
136902996663061,4.739881,0.9125633,9.602345,1,0
136902998799292,5.1212506,0.9670447,9.507003,1,0
136903001271216,5.5026207,1.0896279,9.0983925,1,0
136903006154028,5.9793324,0.88532263,8.430995,1,0
136903008564916,6.3198414,0.89894295,8.063246,1,0
136903011006323,6.4832854,1.0760075,7.409469,1,0
136903012867895,6.578628,1.2394516,6.605869,1,0
136903046254127,6.67397,1.4573772,6.0201936,1,0
136903048115699,6.769313,1.5935807,5.5162406,1,0
136903050404518,6.891896,1.7025435,5.1893525,1,0
136903052418678,7.0689607,1.7297841,5.053149,1,0
136903056324928,7.2187843,1.7161638,4.9986677,1,0
136903088002172,7.327747,1.7025435,5.0259085,1,0
136903089894262,7.368608,1.6616824,5.0803895,1,0
136903092366187,7.3822284,1.6208214,5.053149,1,0
136903096760718,7.4503303,1.6344417,5.066769,1,0
136903132191627,7.641015,1.607201,5.2165933,1,0
136903152211157,7.9270425,1.5799603,5.284695,1,0
136903153889624,8.335652,1.607201,5.611583,1,0
136903155476538,8.825985,1.7434045,5.952092,1,0
136903157124487,9.220976,1.8659877,6.3198414,1,0
136903173909155,8.812365,1.6208214,7.995144,1,0
136903224415748,7.913422,1.4028958,9.357179,1,0
136903226307838,7.3005066,1.2394516,10.310603,1,0
136903228596656,7.0689607,1.1577295,10.474048,1,0
136903231129615,7.014479,1.0623871,10.351464,1,0
136903235005347,6.9599977,1.0896279,9.697687,1,0
136903236744849,6.66035,1.4573772,8.730643,1,0
136903238881079,6.0201936,1.7025435,7.8589406,1,0
136903270741432,5.2574544,1.8659877,7.1098213,1,0
136903275288550,4.5900574,2.1383946,6.4832854,1,0
136903277394263,3.990762,2.3426998,6.142777,1,0
136903279133765,3.5004294,2.506144,5.952092,1,0
136903280903785,3.1599207,2.7104492,5.7341666,1,0
136903318074194,2.7921712,2.969236,5.47538,1,0
136903321064917,2.1792557,2.9419951,5.407278,1,0
136903325947729,1.5527196,2.9964764,5.448139,1,0
136903327687231,0.8036005,3.1190596,5.6252036,1,0
136903365101783,0.095342435,3.3506055,5.611583,1,0
136903367451637,-0.61291564,3.568531,5.3936577,1,0
136903369557349,-1.3484144,3.4731886,5.5026207,1,0
136903393818823,-1.2394516,3.445948,6.3198414,1,0
136903395497290,-0.61291564,3.3778462,7.409469,1,0
136903454091041,0.095342435,3.2416427,8.090487,1,0
136903456074684,0.58567494,3.0100968,8.185829,1,0
136903458302467,0.54481393,2.8875136,8.185829,1,0
136903460408180,0.6401563,2.819412,8.444615,1,0
136903464009254,0.939804,2.8602731,8.989429,1,0
136903465840308,1.4437568,2.9419951,9.547864,1,0
136903467610328,2.070293,2.9283748,10.160779,1,0
136903469288794,3.173541,2.8875136,10.705593,1,0
136903503987281,4.467474,2.8602731,11.250407,1,0
136903506337134,5.5026207,2.8057916,11.264028,1,0
136903508503882,6.0201936,2.587866,10.841797,1,0
136903510304420,6.2789803,2.4108016,10.392325,1,0
136903512013404,6.5241466,2.3563201,10.351464,1,0
136903546803443,6.782933,2.2745981,10.501288,1,0
136903548695533,7.014479,2.1383946,10.446807,1,0
136903550953833,7.1506824,1.9885708,10.119919,1,0
136903554676978,7.0553403,1.8659877,9.738548,1,0
136903588093726,6.8782754,1.8523673,9.302697,1,0
136903589924780,6.7284517,1.8932283,8.676162,1,0
136903612538307,6.469665,2.0566726,8.185829,1,0
136903614186256,6.4151835,2.3971813,7.5865335,1,0
136903672749488,6.4151835,2.7240696,6.6331096,1,0
136903675221412,6.2789803,2.3699405,6.2517395,1,0
136903677357642,6.2244987,2.233737,5.802268,1,0
136903679066626,6.238119,2.4380422,5.4617596,1,0
136903682911842,6.1563973,2.969236,5.3527966,1,0
136903684681861,6.0882955,3.336985,5.2165933,1,0
136903686482398,5.271075,4.344891,6.4151835,1,0
136903688160865,5.039529,4.671779,4.276789,1,0
136903725422827,4.385752,5.1893525,4.2086873,1,0
136903727223364,4.0588636,5.6933055,3.050958,1,0
136903729298559,4.3585114,6.0201936,2.9556155,1,0
136903733723608,5.243834,6.2108784,3.6093922,1,0
136903735768286,6.306221,6.1291566,4.69902,1,0
136903769246070,7.0553403,5.706926,5.9248514,1,0
136903773671120,7.572913,5.366417,6.782933,1,0
136903775776832,8.539958,5.8976107,6.5922484,1,0
136903777546852,9.39804,6.0610547,5.5843425,1,0
136903813466040,10.637491,5.7750273,4.69902,1,0
136903815724341,10.773695,5.0259085,4.195067,1,0
136903840931862,9.615966,4.7126403,4.3176503,1,0
136903844471900,7.9679036,4.658159,5.339176,1,0
136903896107641,6.496906,4.3585114,5.570722,1,0
136903897999731,6.1291566,3.7047346,6.0610547,1,0
136903900715796,7.1234417,4.2223077,6.8374147,1,0
136903904652564,6.932757,4.8216033,7.8317,1,0
136903906453101,5.4890003,4.9850473,8.798744,1,0
136903908223120,3.0781987,4.780742,9.39804,1,0
136903909901587,-0.3949901,4.3312707,9.466142,1,0
136903913868873,-4.4538536,4.0861044,8.825985,1,0
136903950825660,-8.036005,3.881799,7.600154,1,0
136903955067603,-10.024576,3.6911142,6.0610547,1,0
136903957142798,-11.018862,4.0861044,4.5491962,1,0
136903958912817,-11.250407,4.426613,4.2223077,1,0
136903961445776,-10.95076,4.440233,5.339176,1,0
136903965382543,-8.676162,3.881799,7.0689607,1,0
136903998280494,-3.2961242,3.255263,7.763598,1,0
136904000233619,1.9749504,3.6502533,7.273266,1,0
136904004597633,7.0280995,4.113345,6.3607025,1,0
136904006337135,12.312795,4.4810944,5.5843425,1,0
136904042225805,15.922187,5.2165933,5.3119354,1,0
136904063496558,17.720072,5.638824,5.570722,1,0
136904065205542,18.619015,5.7477865,6.374323,1,0
136904066914527,19.068487,5.6660647,7.2187843,1,0
136904068531958,19.300034,5.3936577,7.804459,1,0
136904080311744,17.597488,4.426613,8.158588,1,0
136904139851538,15.363752,4.072484,7.7772183,1,0
136904144398658,12.122109,3.636633,7.177923,1,0
136904146504370,7.668256,2.9147544,6.183638,1,0
136904148213355,2.152015,2.0566726,4.5491962,1,0
136904149983374,-4.2904096,1.3484144,2.465283,1,0
136904153614967,-10.9371395,0.7218784,0.313268,1,0
136904155751197,-15.241169,0.47671217,-1.2803127,1,0
136904157460181,-17.379564,0.7218784,-2.152015,1,0
136904190724341,-17.447666,1.5799603,-1.6753027,1,0
136904195149390,-15.486336,2.315459,0.40861043,1,0
136904197224585,-11.086963,1.8932283,3.1599207,1,0
136904198903052,-3.1190596,1.607201,5.053149,1,0
136904200703589,6.374323,2.506144,5.6524444,1,0
136904236409156,12.9529505,4.031623,5.992953,1,0
136904238606421,16.235455,5.339176,7.0689607,1,0
136904240956276,17.883516,6.9599977,8.744264,1,0
136904245839088,18.700737,7.43671,10.651112,1,0
136904280659643,19.122969,6.67397,11.890564,1,0
136904284932104,19.313654,5.8839903,12.735025,1,0
136904306111304,19.19107,5.134871,13.184497,1,0
136904307789771,15.064105,3.990762,12.707785,1,0
136904371449439,8.104107,2.73769,10.96438,1,0
136904373311011,-0.55843425,1.56634,8.19945,1,0
136904377827612,-9.370799,0.44947147,4.4129925,1,0
136904379597631,-14.451189,-0.2860273,-0.313268,1,0
136904381520240,-16.998194,-0.32688835,-4.576437,1,0
136904383229224,-18.183165,0.54481393,-6.66035,1,0
136904386830298,-16.766647,0.8036005,-6.101916,1,0
136904388600317,-13.851893,0.40861043,-3.7319753,1,0
136904390675514,-8.730643,0.17706452,-1.0623871,1,0
136904426136939,-2.8875136,0.51757324,1.4709976,1,0
136904428425757,2.4925237,1.525479,3.6638734,1,0
136904430561988,6.67397,2.3018389,5.6660647,1,0
136904432362525,9.302697,2.506144,7.709117,1,0
136904436848608,10.732834,2.9147544,9.220976,1,0
136904439106909,11.086963,3.091819,10.501288,1,0
136904477192847,10.8281765,3.091819,11.291268,1,0
136904479542701,10.242501,3.0373375,11.34575,1,0
136904481984108,9.00305,2.8330324,10.623871,1,0
136904483632057,5.5843425,2.5606253,9.711308,1,0
136904485280006,4.2495484,2.2882185,8.962189,1,0
136904598439185,3.759216,2.0158114,8.390134,1,0
136904600850073,3.759216,2.083913,8.4854765,1,0
136904602864233,3.8681788,1.8523673,9.030291,1,0
136904604603735,4.031623,1.6344417,11.727119,1,0
136904606404272,3.4595683,1.5527196,11.468333,1,0
136904610096900,2.73769,1.4437568,11.182305,1,0
136904611805884,2.1247742,1.0896279,10.773695,1,0
136904613453833,1.96133,0.9670447,10.174399,1,0
136904615315405,1.8659877,0.7627395,9.615966,1,0
136904618855444,2.1247742,0.54481393,9.261836,1,0
136904620655982,2.465283,0.38136974,9.057531,1,0
136904622273414,3.0781987,0.313268,9.057531,1,0
136904661915748,3.5276701,0.13620348,8.730643,1,0
136904663716285,3.8136973,-0.027240695,8.60806,1,0
136904665821998,3.9362805,-0.38136974,8.894087,1,0
136904669514625,3.800077,-0.58567494,9.2073555,1,0
136904671559302,3.255263,-0.89894295,9.507003,1,0
136904673390357,2.901134,-0.92618364,9.697687,1,0
136904710286109,2.6559677,-1.0215261,10.079058,1,0
136904712513892,2.3426998,-1.2666923,9.997335,1,0
136904741475074,2.9556155,-1.7706453,10.732834,1,0
136904743794410,3.8954194,-1.96133,11.876944,1,0
136904745991676,1.920469,-0.5992953,6.9463773,1,0
136904798207251,1.8659877,-2.7649305,6.8374147,1,0
136904803120582,2.3018389,-1.1713499,6.1291566,1,0
136904805226295,2.6559677,-2.070293,11.9450445,1,0
136904806935279,2.6014864,-1.56634,10.896278,1,0
136904808674781,2.4925237,-1.4709976,9.915613,1,0
136904812214821,2.383561,-1.3211738,9.39804,1,0
136904813984840,1.9068487,-0.95342433,9.289077,1,0
136904815663307,1.4437568,-0.9942854,9.507003,1,0
136904817494362,1.2258313,-1.0760075,9.152874,1,0
136904856251684,1.2122109,-1.1168685,9.043911,1,0
136904858174292,1.2394516,-1.1577295,8.798744,1,0
136904862721412,1.5118586,-1.1577295,8.798744,1,0
136904864735572,2.0294318,-1.0623871,9.043911,1,0
136904866719214,2.547005,-0.8580819,9.329938,1,0
136904902974098,2.7921712,-1.1849703,9.452521,1,0
136904905262916,3.0237172,0.9942854,3.9635212,1,0
136904907338111,1.607201,4.767122,0.8580819,1,0
136904909077613,1.7297841,0.7899802,8.662541,1,0
136904910908667,0.8308412,-0.89894295,8.921328,1,0
136904988759009,0.38136974,-1.607201,10.20164,1,0
136904993367163,1.7025435,0.27240697,8.962189,1,0
136904995564429,1.607201,0.32688835,8.253931,1,0
136904997364966,0.24516626,-0.313268,9.166494,1,0
136904999592749,-1.1985906,-0.7354988,9.316318,1,0
136905003590551,-2.383561,-1.2803127,9.261836,1,0
136905005391088,-2.5742457,-2.0158114,9.343558,1,0
136905007161108,-0.5720546,-1.3484144,9.656827,1,0
136905043568580,-0.5720546,-1.0215261,9.670447,1,0
136905045857398,0.3405087,-0.6401563,9.997335,1,0
136905048603980,0.08172209,-0.35412905,9.861132,1,0
136905051014870,0.21792556,-0.25878662,9.847511,1,0
136905055531471,0.12258313,-0.20430522,9.711308,1,0
136905091420142,0.12258313,-0.17706452,9.643207,1,0
136905095662085,0.10896278,-0.19068487,9.697687,1,0
136905097767798,0.05448139,-0.13620348,9.80665,1,0
136905099568335,0.05448139,-0.12258313,9.80665,1,0
136905101338355,-0.013620348,-0.13620348,9.752169,1,0
136905137318580,-0.06810174,-0.13620348,9.711308,1,0
136905159962622,-0.10896278,-0.13620348,9.711308,1,0
136905171101538,-0.10896278,-0.13620348,9.670447,1,0
136905172810523,-0.17706452,-0.14982383,9.670447,1,0
136905176289526,-0.095342435,-0.12258313,9.656827,1,0
136905178059546,-0.095342435,-0.10896278,9.697687,1,0
136905229054420,-0.027240695,-0.12258313,9.738548,1,0
136905233784644,-0.027240695,-0.12258313,9.684067,1,0
136905236195532,-0.027240695,-0.10896278,9.615966,1,0
136905238118140,0.013620348,-0.13620348,9.670447,1,0
136905239888159,0.040861044,-0.12258313,9.738548,1,0
136905245015112,0.040861044,-0.14982383,9.697687,1,0
136905246937719,0.040861044,-0.13620348,9.602345,1,0
136905287129371,0.027240695,-0.095342435,9.656827,1,0
136905288990943,0.027240695,-0.12258313,9.765789,1,0
136905291554421,0.027240695,-0.12258313,9.738548,1,0
136905295918434,-0.027240695,-0.10896278,9.711308,1,0
136905297871559,-0.027240695,-0.12258313,9.820271,1,0
136905331410376,-0.027240695,-0.14982383,9.643207,1,0
136905335621802,-0.027240695,-0.12258313,9.670447,1,0
136905337727514,-0.027240695,-0.14982383,9.656827,1,0
136905339436499,0.05448139,-0.095342435,9.670447,1,0
136905341267554,0.05448139,-0.10896278,9.670447,1,0
136905382710426,0.05448139,-0.12258313,9.670447,1,0
136905387501685,0.027240695,-0.10896278,9.643207,1,0
136905411732642,0.027240695,-0.10896278,9.724928,1,0
136905413502661,0.027240695,-0.10896278,9.684067,1,0
136905416951147,0.027240695,-0.14982383,9.697687,1,0
136905484211889,0.027240695,-0.16344418,9.820271,1,0
136905506916968,0.013620348,-0.19068487,9.80665,1,0
136905508809058,-0.027240695,-0.16344418,9.765789,1,0
136905510731666,-0.027240695,-0.13620348,9.643207,1,0
136905512471168,-0.027240695,-0.14982383,9.697687,1,0
136905516041724,-0.013620348,-0.13620348,9.711308,1,0
136905517842261,-0.013620348,-0.14982383,9.779409,1,0
136905519490210,0.013620348,-0.14982383,9.724928,1,0
136905521229713,0.027240695,-0.14982383,9.697687,1,0
136905523182838,0.027240695,-0.14982383,9.684067,1,0
136905556752173,0.040861044,-0.10896278,9.697687,1,0
136905558583228,0.040861044,-0.12258313,9.656827,1,0
136905562184302,0.06810174,-0.095342435,9.697687,1,0
136905566853491,0.05448139,-0.10896278,9.752169,1,0
136905568623510,0.040861044,-0.10896278,9.697687,1,0
136905601338356,0.027240695,-0.095342435,9.738548,1,0
136905603077858,0.027240695,-0.095342435,9.697687,1,0
136905607014625,0.027240695,-0.16344418,9.697687,1,0
136905609059303,-0.013620348,-0.14982383,9.670447,1,0
136905688160865,-0.013620348,-0.14982383,9.697687,1,0
136905689930885,-0.013620348,-0.12258313,9.711308,1,0
136905691975563,-0.013620348,-0.14982383,9.697687,1,0
136905693684547,-0.013620348,-0.13620348,9.697687,1,0
136905695393532,-0.013620348,-0.10896278,9.684067,1,0
136905701893775,0.027240695,-0.10896278,9.697687,1,0
136905703633277,0.027240695,-0.095342435,9.779409,1,0
136905705586402,0.05448139,-0.08172209,9.752169,1,0
136905709187476,0.05448139,-0.06810174,9.670447,1,0
136905743275611,0.013620348,-0.08172209,9.697687,1,0
136905745015113,0.027240695,-0.08172209,9.738548,1,0
136905749073950,0.027240695,-0.05448139,9.711308,1,0
136905751210182,0.027240695,-0.06810174,9.697687,1,0
136905752919166,-0.013620348,-0.10896278,9.656827,1,0
136905790974585,-0.013620348,-0.10896278,9.738548,1,0
136905792836158,0.013620348,-0.095342435,9.765789,1,0
136905795033423,0.013620348,-0.12258313,9.643207,1,0
136905798939673,0.013620348,-0.12258313,9.643207,1,0
136905800740210,0.013620348,-0.12258313,9.711308,1,0
136905834858863,0.19068487,-0.14982383,9.724928,1,0
136905836689918,0.14982383,-0.16344418,9.656827,1,0
136905840840309,0.14982383,-0.17706452,9.670447,1,0
136905842946022,0.040861044,-0.095342435,9.643207,1,0
136905907978980,0.040861044,-0.13620348,9.738548,1,0
136905910206764,-0.027240695,-0.14982383,9.738548,1,0
136905912190406,-0.095342435,-0.12258313,9.697687,1,0
136905914662330,-0.08172209,-0.06810174,9.615966,1,0
136905916615455,-0.05448139,-0.10896278,9.724928,1,0
136905918629615,-0.05448139,-0.095342435,9.724928,1,0
136905920521706,0.013620348,-0.095342435,9.697687,1,0
136905946949928,0.013620348,-0.12258313,9.670447,1,0
136905948842017,0.027240695,-0.12258313,9.765789,1,0
136905950581519,0.027240695,-0.14982383,9.752169,1,0
136905952351539,0.027240695,-0.13620348,9.697687,1,0
136905978352514,0.013620348,-0.14982383,9.738548,1,0
136905980275123,0.013620348,-0.14982383,9.752169,1,0
136905982075660,0.027240695,-0.13620348,9.684067,1,0
136906007344215,0.027240695,-0.14982383,9.670447,1,0
136906009205787,0.027240695,-0.12258313,9.711308,1,0
136906010945290,0.027240695,-0.14982383,9.79303,1,0
136906036641089,0.027240695,-0.13620348,9.752169,1,0
136906050496070,0.05448139,-0.12258313,9.738548,1,0
136906052327124,0.027240695,-0.10896278,9.738548,1,0
136906056263892,0.040861044,-0.12258313,9.684067,1,0
136906094197243,0.040861044,-0.13620348,9.724928,1,0
136906096150368,0.040861044,-0.12258313,9.724928,1,0
136906097950905,0.040861044,-0.14982383,9.765789,1,0
136906099781959,0.040861044,-0.12258313,9.738548,1,0
136906125538794,0.040861044,-0.13620348,9.711308,1,0
136906127766577,0.040861044,-0.13620348,9.738548,1,0
136906129536596,0.013620348,-0.10896278,9.670447,1,0
136906155995338,0.013620348,-0.13620348,9.670447,1,0
136906157917945,0.013620348,-0.12258313,9.643207,1,0
136906159687964,0.013620348,-0.14982383,9.643207,1,0
136906184834449,0.013620348,-0.13620348,9.711308,1,0
136906186909644,0.013620348,-0.13620348,9.670447,1,0
136906188740699,0.013620348,-0.10896278,9.765789,1,0
136906212727515,0.027240695,-0.12258313,9.738548,1,0
136906214589087,0.027240695,-0.12258313,9.738548,1,0
136906216298071,0.027240695,-0.13620348,9.697687,1,0
136906240223853,0.027240695,-0.14982383,9.643207,1,0
136906254048317,0.027240695,-0.14982383,9.697687,1,0
136906256001442,0.027240695,-0.10896278,9.724928,1,0
136906257954567,0.027240695,-0.13620348,9.684067,1,0
136906298878637,0.027240695,-0.10896278,9.738548,1,0
136906300984351,0.027240695,-0.14982383,9.670447,1,0
136906303059546,0.027240695,-0.12258313,9.656827,1,0
136906304829566,0.027240695,-0.13620348,9.684067,1,0
136906329487769,0.027240695,-0.12258313,9.765789,1,0
136906331471413,0.040861044,-0.12258313,9.779409,1,0
136906333455055,0.040861044,-0.095342435,9.765789,1,0
136906358418433,0.040861044,-0.12258313,9.738548,1,0
136906360371558,0.040861044,-0.14982383,9.697687,1,0
136906362141577,-0.027240695,-0.12258313,9.724928,1,0
136906387593238,-0.027240695,-0.13620348,9.656827,1,0
136906389485327,-0.027240695,-0.13620348,9.697687,1,0
136906391316383,-0.027240695,-0.10896278,9.670447,1,0
136906416432350,-0.027240695,-0.13620348,9.629586,1,0
136906418232887,0.013620348,-0.13620348,9.656827,1,0
136906419941871,0.040861044,-0.13620348,9.684067,1,0
136906444081274,0.013620348,-0.16344418,9.697687,1,0
136906457905736,0.013620348,-0.14982383,9.738548,1,0
136906459797826,-0.013620348,-0.13620348,9.752169,1,0
136906463734594,0.013620348,-0.12258313,9.711308,1,0
136906502095191,0.013620348,-0.12258313,9.765789,1,0
136906504231422,0.013620348,-0.12258313,9.697687,1,0
136906506001441,0.013620348,-0.08172209,9.724928,1,0
136906508015601,0.013620348,-0.12258313,9.752169,1,0
136906532612770,0.027240695,-0.095342435,9.738548,1,0
136906534596412,0.05448139,-0.10896278,9.80665,1,0
136906536305396,0.013620348,-0.12258313,9.80665,1,0
136906560322729,0.013620348,-0.14982383,9.738548,1,0
136906562245336,0.013620348,-0.10896278,9.79303,1,0
136906564076392,0.027240695,-0.12258313,9.711308,1,0
136906588063209,0.05448139,-0.10896278,9.752169,1,0
136906589894263,0.05448139,-0.29964766,9.629586,1,0
136906591725318,0.027240695,-0.14982383,9.643207,1,0
136906616963355,0.013620348,-0.17706452,9.670447,1,0
136906618855445,0.027240695,-0.16344418,9.738548,1,0
136906620961158,0.027240695,-0.14982383,9.697687,1,0
136906645222631,0.05448139,-0.12258313,9.738548,1,0
136906659504857,0.05448139,-0.10896278,9.738548,1,0
136906661580053,0.013620348,-0.12258313,9.738548,1,0
136906699665991,0.013620348,-0.095342435,9.711308,1,0
136906702168433,0.013620348,-0.095342435,9.643207,1,0
136906705067603,0.013620348,-0.12258313,9.670447,1,0
136906707417456,0.040861044,-0.12258313,9.711308,1,0
136906734883277,0.027240695,-0.12258313,9.670447,1,0
136906737111060,0.027240695,-0.12258313,9.684067,1,0
136906739521948,0.027240695,-0.095342435,9.738548,1,0
136906741902319,0.027240695,-0.10896278,9.752169,1,0
136906770588841,0.027240695,-0.14982383,9.765789,1,0
136906772572484,0.027240695,-0.14982383,9.738548,1,0
136906775044407,0.027240695,-0.16344418,9.738548,1,0
136906805439916,0.027240695,-0.14982383,9.738548,1,0
136906807728734,0.027240695,-0.14982383,9.738548,1,0
136906810170141,0.027240695,-0.16344418,9.738548,1,0
136906812489477,0.027240695,-0.14982383,9.765789,1,0
136906840107887,0.027240695,-0.14982383,9.765789,1,0
136906842122047,0.027240695,-0.12258313,9.711308,1,0
136906844471900,0.013620348,-0.095342435,9.697687,1,0
