time,x,y,z,sensor_type,sensor_delay
140591119893041,-24.359999,14.94,-43.26,2,0
140591121876685,-24.539999,15.179999,-43.02,2,0
140591148243872,-24.6,15.42,-42.84,2,0
140591150319069,-24.72,15.599999,-42.66,2,0
140591179432838,-24.84,15.9,-42.3,2,0
140591181446998,-25.14,15.9,-42.12,2,0
140591183766334,-25.14,15.96,-41.82,2,0
140591209553686,-25.199999,16.08,-41.64,2,0
140591211659399,-25.199999,16.32,-41.46,2,0
140591240467994,-25.439999,16.38,-41.219997,2,0
140591242512671,-25.439999,16.38,-41.34,2,0
140591284260719,-25.439999,16.26,-41.399998,2,0
140591286305396,-25.56,16.38,-41.219997,2,0
140591288685767,-25.68,16.14,-41.16,2,0
140591314106908,-25.56,16.14,-41.28,2,0
140591316914525,-25.32,15.96,-41.46,2,0
140591318867650,-25.439999,15.96,-41.399998,2,0
140591345814673,-25.32,16.02,-41.52,2,0
140591347737280,-25.26,15.9,-41.46,2,0
140591375905006,-25.26,15.839999,-41.46,2,0
140591377919166,-25.32,15.78,-41.579998,2,0
140591404164282,-25.199999,15.96,-41.579998,2,0
140591406086889,-25.199999,16.02,-41.76,2,0
140591408467260,-25.439999,16.14,-41.64,2,0
140591433705298,-25.439999,15.9,-41.7,2,0
140591435597388,-25.26,15.9,-41.64,2,0
140591464314429,-25.199999,15.78,-41.579998,2,0
140591482380834,-25.08,15.9,-41.52,2,0
140591485218969,-25.08,15.78,-41.52,2,0
140591487996069,-24.9,15.839999,-41.76,2,0
140591547566382,-24.84,15.839999,-41.64,2,0
140591549550025,-24.9,15.96,-41.94,2,0
140591552113501,-24.6,15.839999,-42.3,2,0
140591554402319,-24.48,15.66,-42.54,2,0
140591582478491,-24.6,15.839999,-42.66,2,0
140591584431616,-24.72,15.839999,-42.54,2,0
140591587544409,-24.6,15.839999,-42.66,2,0
140591614552467,-24.539999,15.78,-42.6,2,0
140591616566627,-24.42,15.839999,-42.6,2,0
140591642506567,-24.359999,15.9,-42.6,2,0
140591644551245,-24.48,16.02,-42.6,2,0
140591646931615,-24.539999,16.02,-42.48,2,0
140591672474830,-24.48,16.32,-42.42,2,0
140591674366919,-24.539999,16.44,-42.3,2,0
140591703389136,-24.6,16.38,-42.42,2,0
140591705311744,-24.779999,16.56,-42.12,2,0
140591762257545,-24.96,16.44,-42.12,2,0
140591764210670,-24.9,16.44,-42.18,2,0
140591766530006,-25.019999,16.5,-41.94,2,0
140591768727271,-25.199999,16.44,-41.64,2,0
140591795155493,-25.199999,16.44,-41.52,2,0
140591797169653,-25.08,16.5,-41.76,2,0
140591823109595,-25.32,16.56,-41.64,2,0
140591825123755,-25.38,16.56,-41.64,2,0
140591871510474,-25.56,16.5,-41.579998,2,0
140591873463599,-25.32,16.44,-41.76,2,0
140591876088110,-25.26,16.38,-41.76,2,0
140591879597632,-25.199999,16.38,-41.879997,2,0
140591944996803,-25.32,16.26,-41.879997,2,0
140591950917213,-25.32,15.96,-42.18,2,0
140591959980933,-25.019999,15.96,-42.42,2,0
140591963063209,-24.779999,15.839999,-42.719997,2,0
140591971028296,-24.66,15.9,-43.14,2,0
140592022664039,-24.779999,15.839999,-43.079998,2,0
140592024678199,-24.66,15.96,-43.26,2,0
140592027058570,-24.359999,16.14,-43.62,2,0
140592029255835,-24.3,16.08,-43.739998,2,0
140592031269996,-24.359999,15.96,-43.68,2,0
140592033192604,-24.3,15.9,-43.739998,2,0
140592058217018,-24.24,15.96,-43.62,2,0
140592060200661,-24.18,15.96,-43.68,2,0
140592062519996,-24.359999,15.78,-43.62,2,0
140592089467016,-24.359999,15.66,-43.62,2,0
140592091877905,-24.359999,15.719999,-43.559998,2,0
140592116963354,-24.42,15.599999,-43.5,2,0
140592119618384,-24.359999,15.78,-43.32,2,0
140592145283668,-24.9,15.78,-42.84,2,0
140592147603004,-25.08,15.719999,-42.54,2,0
140592173420874,-25.08,15.839999,-42.12,2,0
140592175343482,-25.26,15.839999,-41.879997,2,0
140592272877661,-25.32,15.719999,-41.579998,2,0
140592277790991,-25.38,15.719999,-41.579998,2,0
140592280903784,-25.56,15.719999,-41.579998,2,0
140592283894506,-25.5,15.66,-41.82,2,0
140592287556615,-25.5,15.719999,-41.879997,2,0
140592291005102,-25.38,15.599999,-42.36,2,0
140592294148413,-25.26,15.599999,-42.66,2,0
140592297017065,-25.14,15.599999,-42.96,2,0
140592300007788,-24.9,15.66,-43.2,2,0
140592333210914,-24.72,15.599999,-43.8,2,0
140592336445778,-24.539999,15.66,-44.219997,2,0
140592339070289,-24.359999,15.599999,-44.579998,2,0
140592341481178,-24.0,15.599999,-45.18,2,0
140592371846167,-23.82,15.78,-45.539997,2,0
140592377522436,-23.699999,15.719999,-45.899998,2,0
140592379475561,-23.46,15.78,-46.079998,2,0
